step	r_squared
0	-42.96470260620117
1	-2.64227557182312
2	-0.013222907669842243
3	0.024742640554904938
4	0.06712886691093445
5	0.0957232415676117
6	0.12030132859945297
7	0.1520199328660965
8	0.17451240122318268
9	0.1854032725095749
10	0.20536035299301147
11	0.22385281324386597
12	0.23616334795951843
13	0.24405701458454132
14	0.25920745730400085
15	0.26930534839630127
16	0.2873579263687134
